ea_id,source_dataset,source_split,source_id,video_path,audio_path,text_path,start,end,language,face_quality,audio_quality,text_quality,usable_for_micro,usable_for_l4
EAQ001776,CH-SIMS,train,CH-SIMS/video_0051/0062,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0062.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0062.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0051/0062,,,zh,missing,missing,high,false,false
EAQ001777,CH-SIMS,test,CH-SIMS/video_0051/0063,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0063.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0063.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0051/0063,,,zh,missing,missing,high,false,false
EAQ001778,CH-SIMS,validation,CH-SIMS/video_0051/0064,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0064.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0064.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0051/0064,,,zh,missing,missing,high,false,false
EAQ001779,CH-SIMS,validation,CH-SIMS/video_0051/0065,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0065.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0065.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0051/0065,,,zh,missing,missing,high,false,false
EAQ001780,CH-SIMS,train,CH-SIMS/video_0051/0066,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0066.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0066.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0051/0066,,,zh,missing,missing,high,false,false
EAQ001781,CH-SIMS,train,CH-SIMS/video_0051/0067,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0067.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0067.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0051/0067,,,zh,missing,missing,high,false,false
EAQ001782,CH-SIMS,validation,CH-SIMS/video_0051/0068,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0068.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0068.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0051/0068,,,zh,missing,missing,high,false,false
EAQ001783,CH-SIMS,train,CH-SIMS/video_0051/0069,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0069.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0069.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0051/0069,,,zh,missing,missing,high,false,false
EAQ001784,CH-SIMS,train,CH-SIMS/video_0051/0070,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0070.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0070.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0051/0070,,,zh,missing,missing,high,false,false
EAQ001785,CH-SIMS,train,CH-SIMS/video_0051/0071,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0071.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0051/0071.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0051/0071,,,zh,missing,missing,high,false,false
EAQ001786,CH-SIMS,train,CH-SIMS/video_0052/0001,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0001,,,zh,missing,missing,high,false,false
EAQ001787,CH-SIMS,test,CH-SIMS/video_0052/0002,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0002,,,zh,missing,missing,high,false,false
EAQ001788,CH-SIMS,train,CH-SIMS/video_0052/0003,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0003,,,zh,missing,missing,high,false,false
EAQ001789,CH-SIMS,test,CH-SIMS/video_0052/0004,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0004,,,zh,missing,missing,high,false,false
EAQ001790,CH-SIMS,validation,CH-SIMS/video_0052/0005,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0005,,,zh,missing,missing,high,false,false
EAQ001791,CH-SIMS,train,CH-SIMS/video_0052/0006,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0006,,,zh,missing,missing,high,false,false
EAQ001792,CH-SIMS,validation,CH-SIMS/video_0052/0007,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0007.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0007.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0007,,,zh,missing,missing,high,false,false
EAQ001793,CH-SIMS,train,CH-SIMS/video_0052/0008,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0008,,,zh,missing,missing,high,false,false
EAQ001794,CH-SIMS,train,CH-SIMS/video_0052/0009,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0009,,,zh,missing,missing,high,false,false
EAQ001795,CH-SIMS,train,CH-SIMS/video_0052/0010,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0010,,,zh,missing,missing,high,false,false
EAQ001796,CH-SIMS,train,CH-SIMS/video_0052/0011,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0011,,,zh,missing,missing,high,false,false
EAQ001797,CH-SIMS,validation,CH-SIMS/video_0052/0012,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0012,,,zh,missing,missing,high,false,false
EAQ001798,CH-SIMS,validation,CH-SIMS/video_0052/0013,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0013,,,zh,missing,missing,high,false,false
EAQ001799,CH-SIMS,train,CH-SIMS/video_0052/0014,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0014,,,zh,missing,missing,high,false,false
EAQ001800,CH-SIMS,train,CH-SIMS/video_0052/0015,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0015,,,zh,missing,missing,high,false,false
EAQ001801,CH-SIMS,train,CH-SIMS/video_0052/0016,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0016,,,zh,missing,missing,high,false,false
EAQ001802,CH-SIMS,train,CH-SIMS/video_0052/0017,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0017,,,zh,missing,missing,high,false,false
EAQ001803,CH-SIMS,test,CH-SIMS/video_0052/0018,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0018,,,zh,missing,missing,high,false,false
EAQ001804,CH-SIMS,train,CH-SIMS/video_0052/0019,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0019,,,zh,missing,missing,high,false,false
EAQ001805,CH-SIMS,train,CH-SIMS/video_0052/0020,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0020,,,zh,missing,missing,high,false,false
EAQ001806,CH-SIMS,train,CH-SIMS/video_0052/0021,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0021,,,zh,missing,missing,high,false,false
EAQ001807,CH-SIMS,train,CH-SIMS/video_0052/0022,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0022,,,zh,missing,missing,high,false,false
EAQ001808,CH-SIMS,train,CH-SIMS/video_0052/0023,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0023,,,zh,missing,missing,high,false,false
EAQ001809,CH-SIMS,train,CH-SIMS/video_0052/0024,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0024,,,zh,missing,missing,high,false,false
EAQ001810,CH-SIMS,validation,CH-SIMS/video_0052/0025,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0025,,,zh,missing,missing,high,false,false
EAQ001811,CH-SIMS,test,CH-SIMS/video_0052/0026,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0026,,,zh,missing,missing,high,false,false
EAQ001812,CH-SIMS,train,CH-SIMS/video_0052/0027,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0027,,,zh,missing,missing,high,false,false
EAQ001813,CH-SIMS,train,CH-SIMS/video_0052/0028,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0028,,,zh,missing,missing,high,false,false
EAQ001814,CH-SIMS,test,CH-SIMS/video_0052/0029,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0029,,,zh,missing,missing,high,false,false
EAQ001815,CH-SIMS,train,CH-SIMS/video_0052/0030,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0030,,,zh,missing,missing,high,false,false
EAQ001816,CH-SIMS,train,CH-SIMS/video_0052/0031,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0052/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0052/0031,,,zh,missing,missing,high,false,false
EAQ001817,CH-SIMS,validation,CH-SIMS/video_0053/0001,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0001,,,zh,missing,missing,high,false,false
EAQ001818,CH-SIMS,train,CH-SIMS/video_0053/0002,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0002,,,zh,missing,missing,high,false,false
EAQ001819,CH-SIMS,train,CH-SIMS/video_0053/0003,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0003,,,zh,missing,missing,high,false,false
EAQ001820,CH-SIMS,test,CH-SIMS/video_0053/0004,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0004,,,zh,missing,missing,high,false,false
EAQ001821,CH-SIMS,train,CH-SIMS/video_0053/0005,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0005,,,zh,missing,missing,high,false,false
EAQ001822,CH-SIMS,validation,CH-SIMS/video_0053/0006,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0006,,,zh,missing,missing,high,false,false
EAQ001823,CH-SIMS,test,CH-SIMS/video_0053/0007,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0007.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0007.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0007,,,zh,missing,missing,high,false,false
EAQ001824,CH-SIMS,train,CH-SIMS/video_0053/0008,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0008,,,zh,missing,missing,high,false,false
EAQ001825,CH-SIMS,train,CH-SIMS/video_0053/0009,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0009,,,zh,missing,missing,high,false,false
EAQ001826,CH-SIMS,test,CH-SIMS/video_0053/0010,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0010,,,zh,missing,missing,high,false,false
EAQ001827,CH-SIMS,validation,CH-SIMS/video_0053/0011,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0011,,,zh,missing,missing,high,false,false
EAQ001828,CH-SIMS,train,CH-SIMS/video_0053/0012,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0012,,,zh,missing,missing,high,false,false
EAQ001829,CH-SIMS,train,CH-SIMS/video_0053/0013,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0013,,,zh,missing,missing,high,false,false
EAQ001830,CH-SIMS,validation,CH-SIMS/video_0053/0014,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0014,,,zh,missing,missing,high,false,false
EAQ001831,CH-SIMS,train,CH-SIMS/video_0053/0015,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0015,,,zh,missing,missing,high,false,false
EAQ001832,CH-SIMS,train,CH-SIMS/video_0053/0016,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0016,,,zh,missing,missing,high,false,false
EAQ001833,CH-SIMS,train,CH-SIMS/video_0053/0017,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0017,,,zh,missing,missing,high,false,false
EAQ001834,CH-SIMS,validation,CH-SIMS/video_0053/0018,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0018,,,zh,missing,missing,high,false,false
EAQ001835,CH-SIMS,train,CH-SIMS/video_0053/0019,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0019,,,zh,missing,missing,high,false,false
EAQ001836,CH-SIMS,train,CH-SIMS/video_0053/0020,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0020,,,zh,missing,missing,high,false,false
EAQ001837,CH-SIMS,train,CH-SIMS/video_0053/0021,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0021,,,zh,missing,missing,high,false,false
EAQ001838,CH-SIMS,train,CH-SIMS/video_0053/0022,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0022,,,zh,missing,missing,high,false,false
EAQ001839,CH-SIMS,train,CH-SIMS/video_0053/0023,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0023,,,zh,missing,missing,high,false,false
EAQ001840,CH-SIMS,test,CH-SIMS/video_0053/0024,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0024,,,zh,missing,missing,high,false,false
EAQ001841,CH-SIMS,validation,CH-SIMS/video_0053/0025,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0025,,,zh,missing,missing,high,false,false
EAQ001842,CH-SIMS,train,CH-SIMS/video_0053/0026,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0026,,,zh,missing,missing,high,false,false
EAQ001843,CH-SIMS,train,CH-SIMS/video_0053/0027,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0027,,,zh,missing,missing,high,false,false
EAQ001844,CH-SIMS,train,CH-SIMS/video_0053/0028,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0028,,,zh,missing,missing,high,false,false
EAQ001845,CH-SIMS,train,CH-SIMS/video_0053/0029,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0029,,,zh,missing,missing,high,false,false
EAQ001846,CH-SIMS,train,CH-SIMS/video_0053/0030,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0030,,,zh,missing,missing,high,false,false
EAQ001847,CH-SIMS,train,CH-SIMS/video_0053/0031,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0031,,,zh,missing,missing,high,false,false
EAQ001848,CH-SIMS,train,CH-SIMS/video_0053/0032,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0032.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0032.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0032,,,zh,missing,missing,high,false,false
EAQ001849,CH-SIMS,train,CH-SIMS/video_0053/0033,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0033.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0033.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0033,,,zh,missing,missing,high,false,false
EAQ001850,CH-SIMS,train,CH-SIMS/video_0053/0034,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0034.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0034.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0034,,,zh,missing,missing,high,false,false
EAQ001851,CH-SIMS,validation,CH-SIMS/video_0053/0035,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0035.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0035.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0035,,,zh,missing,missing,high,false,false
EAQ001852,CH-SIMS,validation,CH-SIMS/video_0053/0036,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0036.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0036.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0036,,,zh,missing,missing,high,false,false
EAQ001853,CH-SIMS,test,CH-SIMS/video_0053/0037,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0037.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0053/0037.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0053/0037,,,zh,missing,missing,high,false,false
