ea_id,source_dataset,source_split,source_id,video_path,audio_path,text_path,start,end,language,face_quality,audio_quality,text_quality,usable_for_micro,usable_for_l4,raw_emotion,raw_sentiment,raw_valence,raw_arousal,weak_label_hint,label_source
EAQ003988,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M020,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M020.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M020,110.01,111.98,en,low,high,high,false,false,xxx,,4.0000,2.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M020
EAQ003989,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M021,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M021.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M021,113.54,116.97,en,low,high,high,false,false,neu,,4.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M021
EAQ003990,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M022,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M022.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M022,119.44,123.16,en,low,high,high,false,false,exc,,4.0000,2.5000,positive,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M022
EAQ003991,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M023,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M023.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M023,126.23,127.91,en,low,high,high,false,false,neu,,4.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M023
EAQ003992,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M024,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M024.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M024,128.43,132.58,en,low,high,high,false,false,xxx,,4.0000,2.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M024
EAQ003993,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M025,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M025.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M025,141.44,144.61,en,low,high,high,false,false,neu,,4.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M025
EAQ003994,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M026,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M026.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M026,154.38,158.00,en,low,high,high,false,false,exc,,4.0000,3.5000,positive,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M026
EAQ003995,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M027,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M027.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M027,158.33,159.50,en,low,high,high,false,false,exc,,4.0000,2.5000,positive,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M027
EAQ003996,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M028,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M028.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M028,161.07,163.76,en,low,high,high,false,false,exc,,4.0000,2.5000,positive,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M028
EAQ003997,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M029,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M029.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M029,165.98,167.31,en,low,high,high,false,false,exc,,4.0000,3.5000,positive,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M029
EAQ003998,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M030,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M030.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M030,171.11,175.69,en,low,high,high,false,false,xxx,,4.0000,3.5000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M030
EAQ003999,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M031,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M031.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M031,176.30,179.02,en,low,high,high,false,false,xxx,,4.0000,3.0000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M031
EAQ004000,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M032,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M032.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M032,179.17,180.24,en,low,high,high,false,false,exc,,4.0000,3.0000,positive,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M032
EAQ004001,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M033,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M033.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M033,180.53,182.28,en,low,high,high,false,false,neu,,4.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M033
EAQ004002,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M034,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M034.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M034,183.75,185.68,en,low,high,high,false,false,hap,,4.5000,3.5000,positive,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M034
EAQ004003,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro07_M035,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M035.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro07.txt#Ses03F_impro07_M035,191.71,194.01,en,low,high,high,false,false,hap,,4.0000,3.5000,positive,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro07.txt#Ses03F_impro07_M035
EAQ004004,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F000,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F000.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F000,9.42,11.32,en,low,high,high,false,false,neu,,3.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F000
EAQ004005,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F001,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F001.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F001,14.49,15.68,en,low,high,high,false,false,neu,,3.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F001
EAQ004006,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F002,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F002.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F002,18.88,24.71,en,low,high,high,false,false,neu,,3.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F002
EAQ004007,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F003,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F003.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F003,24.93,29.75,en,low,high,high,false,false,neu,,2.5000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F003
EAQ004008,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F004,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F004.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F004,37.44,41.09,en,low,high,high,false,false,neu,,3.0000,2.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F004
EAQ004009,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F005,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F005.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F005,41.15,47.86,en,low,high,high,false,false,neu,,3.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F005
EAQ004010,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F006,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F006.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F006,47.87,50.61,en,low,high,high,false,false,neu,,3.0000,3.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F006
EAQ004011,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F007,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F007.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F007,51.94,54.64,en,low,high,high,false,false,neu,,3.0000,3.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F007
EAQ004012,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F008,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F008.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F008,54.64,58.90,en,low,high,high,false,false,neu,,3.0000,3.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F008
EAQ004013,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F009,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F009.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F009,62.68,69.22,en,low,high,high,false,false,neu,,3.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F009
EAQ004014,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F010,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F010.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F010,70.81,81.65,en,low,high,high,false,false,neu,,3.5000,3.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F010
EAQ004015,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F011,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F011.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F011,81.76,83.84,en,low,high,high,false,false,neu,,3.0000,3.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F011
EAQ004016,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F012,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F012.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F012,85.15,90.29,en,low,high,high,false,false,neu,,3.0000,3.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F012
EAQ004017,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F013,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F013.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F013,90.29,92.22,en,low,high,high,false,false,neu,,3.0000,3.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F013
EAQ004018,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F014,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F014.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F014,93.51,98.25,en,low,high,high,false,false,neu,,3.0000,3.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F014
EAQ004019,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F015,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F015.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F015,101.07,104.37,en,low,high,high,false,false,neu,,2.5000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F015
EAQ004020,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F016,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F016.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F016,104.37,106.63,en,low,high,high,false,false,neu,,3.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F016
EAQ004021,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F017,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F017.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F017,108.56,113.51,en,low,high,high,false,false,fru,,2.5000,3.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F017
EAQ004022,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F018,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F018.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F018,113.51,116.35,en,low,high,high,false,false,fru,,3.0000,3.0000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F018
EAQ004023,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F019,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F019.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F019,119.68,126.01,en,low,high,high,false,false,fru,,2.5000,3.5000,negative,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F019
EAQ004024,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F020,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F020.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F020,126.29,127.61,en,low,high,high,false,false,neu,,3.0000,3.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F020
EAQ004025,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F021,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F021.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F021,128.88,129.61,en,low,high,high,false,false,neu,,3.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F021
EAQ004026,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F022,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F022.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F022,131.82,133.93,en,low,high,high,false,false,neu,,3.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F022
EAQ004027,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F023,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F023.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F023,134.11,137.96,en,low,high,high,false,false,neu,,2.5000,3.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F023
EAQ004028,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F024,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F024.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F024,141.94,144.26,en,low,high,high,false,false,neu,,3.5000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F024
EAQ004029,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F025,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F025.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F025,144.28,145.86,en,low,high,high,false,false,neu,,3.0000,2.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F025
EAQ004030,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F026,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F026.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F026,150.78,152.11,en,low,high,high,false,false,neu,,2.5000,3.0000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F026
EAQ004031,IEMOCAP,train,IEMOCAP/Session3/Ses03F_impro08_F027,,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F027.wav,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro08.txt#Ses03F_impro08_F027,152.14,160.33,en,low,high,high,false,false,neu,,2.5000,3.5000,neutral,/root/autodl-tmp/data/datasets/alipan/iemocap/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro08.txt#Ses03F_impro08_F027
